18,228,125,10521,38,147,205
18,228,125,10521,34,78,61
18,228,125,10521,-216,6,-3
18,228,125,10521,-12,19,-27
18,228,125,10521,9,145,76
29,52,35,10521,46,112,101
29,52,35,10521,39,103,-14
29,52,35,10521,-52,-29,-47
29,52,35,10521,-5,52,-155
29,52,35,10521,11,129,115
13,78,125,10521,124,112,170
13,78,125,10521,104,103,63
13,78,125,10521,5,-29,-22
13,78,125,10521,159,52,-20
13,78,125,10521,121,129,120
15,175,75,10521,20,112,171
15,175,75,10521,97,103,45
15,175,75,10521,-7,-29,-52
15,175,75,10521,201,52,-29
15,175,75,10521,80,129,122
14,146,35,10521,44,147,160
14,146,35,10521,79,78,-31
14,146,35,10521,-143,6,-88
14,146,35,10521,187,19,70
14,146,35,10521,61,145,171
10,-70,125,10521,39,147,195
10,-70,125,10521,23,78,-13
10,-70,125,10521,-153,6,-46
10,-70,125,10521,111,19,15
10,-70,125,10521,-44,145,152
15,169,125,10521,83,147,167
15,169,125,10521,12,78,75
15,169,125,10521,-19,6,68
15,169,125,10521,87,19,-2
15,169,125,10521,111,145,84
12,-73,125,10521,175,147,103
12,-73,125,10521,133,78,69
12,-73,125,10521,-129,6,-18
12,-73,125,10521,-125,19,59
12,-73,125,10521,-74,145,146
7,103,125,10521,9,147,76
7,103,125,10521,33,78,-16
7,103,125,10521,-217,6,-56
7,103,125,10521,-64,19,-45
7,103,125,10521,-23,145,14
5,84,20,0,23,147,174
5,84,20,0,-2,78,76
5,84,20,0,-99,6,-60
5,84,20,0,42,19,-35
5,84,20,0,-1,145,111
